AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
LAX,Los Angeles International Airport,552,0,372,269,66,22,0,21,23,35,7,2025-09-12,140,2100 - 2200,2025-09-20 00:00:00,69,29,777,69,A273,Tom Bradley International Terminal,1316,10,539,66
LAX,Los Angeles International Airport,439,0,485,396,84,0,0,24,21,48,9,2025-09-12,81,2200 - 2300,2025-09-20 00:00:00,59,30,898,59,A273,Tom Bradley International Terminal,1452,13,554,48
LAX,Los Angeles International Airport,112,0,226,0,0,0,0,17,17,8,2,2025-09-12,9,2300 - 0000,2025-09-20 00:00:00,27,18,276,27,A273,Tom Bradley International Terminal,346,14,70,25
LAX,Los Angeles International Airport,319,0,186,156,95,22,0,24,22,25,3,2025-09-13,177,0500 - 0600,2025-09-21 00:00:00,68,35,401,68,A273,Tom Bradley International Terminal,803,13,402,59
LAX,Los Angeles International Airport,144,0,83,194,87,148,18,40,27,20,4,2025-09-13,50,0600 - 0700,2025-09-21 00:00:00,96,50,504,96,A273,Tom Bradley International Terminal,694,16,190,68
LAX,Los Angeles International Airport,417,0,216,147,224,480,36,42,27,47,6,2025-09-13,86,0700 - 0800,2025-09-21 00:00:00,102,51,1229,102,A273,Tom Bradley International Terminal,1567,9,338,100
LAX,Los Angeles International Airport,270,0,76,25,100,580,12,50,30,34,4,2025-09-13,73,0800 - 0900,2025-09-21 00:00:00,96,65,795,96,A273,Tom Bradley International Terminal,1097,10,302,70
LAX,Los Angeles International Airport,24,0,19,1,124,4,0,44,25,5,1,2025-09-13,3,0900 - 1000,2025-09-21 00:00:00,61,48,153,61,A273,Tom Bradley International Terminal,177,19,24,60
LAX,Los Angeles International Airport,466,0,297,523,156,0,0,25,33,45,6,2025-09-13,119,1000 - 1100,2025-09-21 00:00:00,54,32,1085,54,A273,Tom Bradley International Terminal,1487,9,402,46
LAX,Los Angeles International Airport,509,0,398,206,108,214,0,29,34,42,6,2025-09-13,174,1100 - 1200,2025-09-21 00:00:00,90,40,910,90,A273,Tom Bradley International Terminal,1477,11,567,69
LAX,Los Angeles International Airport,892,19,303,203,181,352,474,44,42,84,10,2025-09-13,313,1200 - 1300,2025-09-21 00:00:00,129,65,1619,129,A273,Tom Bradley International Terminal,2508,8,889,105
LAX,Los Angeles International Airport,541,312,416,142,92,179,546,61,41,67,10,2025-09-13,250,1300 - 1400,2025-09-21 00:00:00,149,91,1380,149,A273,Tom Bradley International Terminal,2295,18,915,135
LAX,Los Angeles International Airport,834,25,405,161,172,434,725,51,56,97,10,2025-09-13,315,1400 - 1500,2025-09-21 00:00:00,126,76,1747,126,A273,Tom Bradley International Terminal,2853,13,1106,108
LAX,Los Angeles International Airport,686,0,199,82,63,377,411,47,54,60,6,2025-09-13,237,1500 - 1600,2025-09-21 00:00:00,118,74,1117,118,A273,Tom Bradley International Terminal,1878,9,761,83
LAX,Los Angeles International Airport,929,0,519,96,179,775,226,41,56,85,11,2025-09-13,401,1600 - 1700,2025-09-21 00:00:00,111,68,1462,111,A273,Tom Bradley International Terminal,2809,14,1347,105
LAX,Los Angeles International Airport,1086,0,261,105,163,401,4,28,33,64,7,2025-09-13,426,1700 - 1800,2025-09-21 00:00:00,95,58,811,95,A273,Tom Bradley International Terminal,2084,10,1273,79
LAX,Los Angeles International Airport,348,0,330,178,9,0,0,20,21,25,5,2025-09-13,116,1800 - 1900,2025-09-21 00:00:00,49,26,444,49,A273,Tom Bradley International Terminal,890,14,446,42
LAX,Los Angeles International Airport,291,0,192,117,66,2,0,22,28,26,5,2025-09-13,67,1900 - 2000,2025-09-21 00:00:00,61,30,399,61,A273,Tom Bradley International Terminal,694,10,295,49
LAX,Los Angeles International Airport,922,0,825,132,0,0,0,16,22,60,10,2025-09-13,368,2000 - 2100,2025-09-21 00:00:00,43,20,557,43,A273,Tom Bradley International Terminal,1939,14,1382,39
LAX,Los Angeles International Airport,447,0,454,144,80,20,0,21,23,32,7,2025-09-13,131,2100 - 2200,2025-09-21 00:00:00,80,28,545,80,A273,Tom Bradley International Terminal,1177,16,632,77
LAX,Los Angeles International Airport,482,0,362,261,149,40,0,25,19,49,8,2025-09-13,92,2200 - 2300,2025-09-21 00:00:00,86,36,635,83,A273,Tom Bradley International Terminal,1343,15,708,86
LAX,Los Angeles International Airport,148,0,133,34,6,4,0,18,19,13,2,2025-09-13,30,2300 - 0000,2025-09-21 00:00:00,65,23,156,59,A273,Tom Bradley International Terminal,338,14,182,65
LAX,Los Angeles International Airport,412,0,255,158,163,84,0,26,28,26,4,2025-09-14,137,0500 - 0600,2025-09-22 00:00:00,70,36,692,70,A273,Tom Bradley International Terminal,1098,11,406,64
LAX,Los Angeles International Airport,316,0,153,236,129,12,0,25,27,30,4,2025-09-14,85,0600 - 0700,2025-09-22 00:00:00,65,37,488,64,A273,Tom Bradley International Terminal,876,11,388,65
LAX,Los Angeles International Airport,444,0,112,240,471,187,0,35,32,54,7,2025-09-14,134,0700 - 0800,2025-09-22 00:00:00,79,48,1046,79,A273,Tom Bradley International Terminal,1508,8,462,71
LAX,Los Angeles International Airport,84,0,5,51,98,27,0,35,26,8,1,2025-09-14,23,0800 - 0900,2025-09-22 00:00:00,66,49,189,66,A273,Tom Bradley International Terminal,273,5,84,52
LAX,Los Angeles International Airport,407,0,255,161,254,27,0,27,28,52,4,2025-09-14,72,0900 - 1000,2025-09-22 00:00:00,65,35,782,65,A273,Tom Bradley International Terminal,1156,9,374,54
LAX,Los Angeles International Airport,410,0,366,164,94,5,0,22,29,48,4,2025-09-14,130,1000 - 1100,2025-09-22 00:00:00,63,27,763,63,A273,Tom Bradley International Terminal,1087,8,324,40
LAX,Los Angeles International Airport,633,0,208,147,266,682,220,48,36,108,10,2025-09-14,174,1100 - 1200,2025-09-22 00:00:00,113,65,1514,113,A273,Tom Bradley International Terminal,2264,12,750,99
LAX,Los Angeles International Airport,475,0,135,25,47,251,296,48,43,64,6,2025-09-14,121,1200 - 1300,2025-09-22 00:00:00,109,78,712,109,A273,Tom Bradley International Terminal,1293,11,581,97
LAX,Los Angeles International Airport,979,0,342,187,151,445,428,42,48,129,11,2025-09-14,359,1300 - 1400,2025-09-22 00:00:00,114,72,1336,114,A273,Tom Bradley International Terminal,2661,13,1325,95
LAX,Los Angeles International Airport,1302,0,541,95,100,709,206,35,50,107,11,2025-09-14,486,1400 - 1500,2025-09-22 00:00:00,104,67,1333,104,A273,Tom Bradley International Terminal,3060,12,1727,96
LAX,Los Angeles International Airport,674,0,222,167,299,260,0,31,51,53,5,2025-09-14,211,1500 - 1600,2025-09-22 00:00:00,83,48,957,83,A273,Tom Bradley International Terminal,1675,9,718,68
LAX,Los Angeles International Airport,1098,0,644,325,478,439,0,30,48,90,13,2025-09-14,480,1600 - 1700,2025-09-22 00:00:00,84,50,1404,84,A273,Tom Bradley International Terminal,3074,15,1670,68
LAX,Los Angeles International Airport,1202,0,558,216,261,579,52,31,38,97,10,2025-09-14,550,1700 - 1800,2025-09-22 00:00:00,106,59,1164,106,A273,Tom Bradley International Terminal,2965,14,1801,97
LAX,Los Angeles International Airport,624,0,522,286,120,3,0,21,31,51,7,2025-09-14,314,1800 - 1900,2025-09-22 00:00:00,73,32,690,73,A273,Tom Bradley International Terminal,1606,14,916,60
LAX,Los Angeles International Airport,278,0,279,110,38,0,0,20,35,19,3,2025-09-14,60,1900 - 2000,2025-09-22 00:00:00,58,29,356,58,A273,Tom Bradley International Terminal,724,12,368,40
LAX,Los Angeles International Airport,577,0,395,263,66,0,0,20,30,33,6,2025-09-14,131,2000 - 2100,2025-09-22 00:00:00,56,29,654,56,A273,Tom Bradley International Terminal,1334,12,680,47
LAX,Los Angeles International Airport,815,0,513,235,10,7,0,17,25,50,9,2025-09-14,243,2100 - 2200,2025-09-22 00:00:00,72,24,763,60,A273,Tom Bradley International Terminal,1630,11,867,72
LAX,Los Angeles International Airport,751,0,655,71,10,0,0,16,24,48,9,2025-09-14,134,2200 - 2300,2025-09-22 00:00:00,59,19,534,57,A273,Tom Bradley International Terminal,1535,15,1001,59
LAX,Los Angeles International Airport,186,0,345,20,1,0,0,18,21,18,3,2025-09-14,63,2300 - 0000,2025-09-22 00:00:00,51,19,186,51,A273,Tom Bradley International Terminal,570,17,384,39
LAX,Los Angeles International Airport,13,0,263,120,95,53,0,35,20,16,2,2025-09-15,66,0500 - 0600,2025-09-23 00:00:01,78,42,363,78,A273,Tom Bradley International Terminal,560,23,197,63
LAX,Los Angeles International Airport,428,0,129,151,243,365,5,38,22,35,7,2025-09-15,147,0600 - 0700,2025-09-23 00:00:01,92,54,837,92,A273,Tom Bradley International Terminal,1356,12,519,84
LAX,Los Angeles International Airport,150,163,197,72,30,384,338,72,28,41,5,2025-09-15,65,0700 - 0800,2025-09-23 00:00:01,150,89,1048,150,A273,Tom Bradley International Terminal,1375,18,327,101
LAX,Los Angeles International Airport,175,172,99,23,6,48,175,71,30,18,3,2025-09-15,44,0800 - 0900,2025-09-23 00:00:01,141,103,458,141,A273,Tom Bradley International Terminal,716,15,258,131
LAX,Los Angeles International Airport,168,0,62,23,13,227,207,61,28,23,3,2025-09-15,39,0900 - 1000,2025-09-23 00:00:01,115,79,523,115,A273,Tom Bradley International Terminal,723,14,200,96
LAX,Los Angeles International Airport,113,0,26,33,49,112,61,49,30,13,2,2025-09-15,41,1000 - 1100,2025-09-23 00:00:01,102,62,314,102,A273,Tom Bradley International Terminal,407,5,93,18
LAX,Los Angeles International Airport,611,0,210,109,163,599,41,41,36,54,8,2025-09-15,192,1100 - 1200,2025-09-23 00:00:01,100,59,1137,100,A273,Tom Bradley International Terminal,1787,12,650,88
LAX,Los Angeles International Airport,717,121,478,219,164,417,631,54,40,90,12,2025-09-15,299,1200 - 1300,2025-09-23 00:00:01,142,84,1583,142,A273,Tom Bradley International Terminal,2837,17,1254,128
LAX,Los Angeles International Airport,777,216,302,114,140,457,246,49,45,63,10,2025-09-15,246,1300 - 1400,2025-09-23 00:00:01,139,80,1251,139,A273,Tom Bradley International Terminal,2315,15,1064,138
LAX,Los Angeles International Airport,794,95,369,203,101,558,600,53,47,87,11,2025-09-15,213,1400 - 1500,2025-09-23 00:00:01,135,77,1731,135,A273,Tom Bradley International Terminal,2807,15,1076,131
LAX,Los Angeles International Airport,605,102,277,133,142,406,417,53,46,66,7,2025-09-15,292,1500 - 1600,2025-09-23 00:00:01,157,80,1256,157,A273,Tom Bradley International Terminal,2148,18,892,147
LAX,Los Angeles International Airport,638,109,513,118,67,246,435,48,51,66,9,2025-09-15,301,1600 - 1700,2025-09-23 00:00:01,141,87,981,141,A273,Tom Bradley International Terminal,2192,18,1211,125
LAX,Los Angeles International Airport,773,6,386,87,121,316,453,44,43,62,8,2025-09-15,312,1700 - 1800,2025-09-23 00:00:01,126,75,1117,126,A273,Tom Bradley International Terminal,2204,14,1087,108
LAX,Los Angeles International Airport,600,0,243,96,63,67,0,19,31,31,5,2025-09-15,220,1800 - 1900,2025-09-23 00:00:01,79,45,298,79,A273,Tom Bradley International Terminal,1100,11,802,69
LAX,Los Angeles International Airport,565,0,313,264,47,0,0,19,29,37,5,2025-09-15,133,1900 - 2000,2025-09-23 00:00:01,53,26,796,53,A273,Tom Bradley International Terminal,1226,7,430,39
LAX,Los Angeles International Airport,620,0,298,69,0,0,0,13,27,29,5,2025-09-15,151,2000 - 2100,2025-09-23 00:00:01,45,18,337,45,A273,Tom Bradley International Terminal,1016,10,679,45
LAX,Los Angeles International Airport,561,0,306,21,8,3,0,13,29,27,6,2025-09-15,73,2100 - 2200,2025-09-23 00:00:01,76,16,460,76,A273,Tom Bradley International Terminal,926,11,466,76
LAX,Los Angeles International Airport,605,0,674,305,36,5,0,20,19,58,10,2025-09-15,147,2200 - 2300,2025-09-23 00:00:01,66,23,611,66,A273,Tom Bradley International Terminal,1683,19,1072,63
LAX,Los Angeles International Airport,14,0,97,57,0,0,0,26,18,6,1,2025-09-15,18,2300 - 0000,2025-09-23 00:00:01,38,29,89,38,A273,Tom Bradley International Terminal,174,24,85,34
LAX,Los Angeles International Airport,191,0,303,142,124,267,2,39,28,33,5,2025-09-16,100,0500 - 0600,2025-09-24 00:00:00,95,52,641,95,A273,Tom Bradley International Terminal,1062,18,421,85
LAX,Los Angeles International Airport,261,0,66,43,102,252,0,38,26,18,4,2025-09-16,63,0600 - 0700,2025-09-24 00:00:00,83,54,467,83,A273,Tom Bradley International Terminal,742,12,275,83
LAX,Los Angeles International Airport,116,0,64,58,69,17,0,27,20,8,3,2025-09-16,26,0700 - 0800,2025-09-24 00:00:00,64,39,198,64,A273,Tom Bradley International Terminal,332,11,134,57
LAX,Los Angeles International Airport,367,0,211,83,0,0,0,14,28,20,3,2025-09-16,47,0800 - 0900,2025-09-24 00:00:00,41,20,442,41,A273,Tom Bradley International Terminal,681,3,239,35
LAX,Los Angeles International Airport,222,0,59,0,0,0,0,10,23,9,2,2025-09-16,15,0900 - 1000,2025-09-24 00:00:00,30,12,212,30,A273,Tom Bradley International Terminal,290,7,78,17
LAX,Los Angeles International Airport,339,0,369,205,68,14,0,22,33,30,4,2025-09-16,101,1000 - 1100,2025-09-24 00:00:00,66,28,708,66,A273,Tom Bradley International Terminal,1025,11,317,42
LAX,Los Angeles International Airport,364,0,129,242,114,0,0,24,36,25,5,2025-09-16,112,1100 - 1200,2025-09-24 00:00:00,58,34,534,58,A273,Tom Bradley International Terminal,874,9,340,55
LAX,Los Angeles International Airport,760,0,569,148,20,0,0,15,38,46,7,2025-09-16,155,1200 - 1300,2025-09-24 00:00:00,52,22,929,52,A273,Tom Bradley International Terminal,1543,7,614,37
LAX,Los Angeles International Airport,839,0,812,372,286,557,63,34,40,93,12,2025-09-16,367,1300 - 1400,2025-09-24 00:00:00,106,53,1472,106,A273,Tom Bradley International Terminal,3022,18,1550,106
LAX,Los Angeles International Airport,632,0,184,231,225,33,0,24,39,43,5,2025-09-16,246,1400 - 1500,2025-09-24 00:00:00,77,40,637,77,A273,Tom Bradley International Terminal,1348,11,711,55
LAX,Los Angeles International Airport,556,0,145,356,491,22,0,30,41,45,6,2025-09-16,156,1500 - 1600,2025-09-24 00:00:00,65,42,1046,65,A273,Tom Bradley International Terminal,1615,8,569,55
LAX,Los Angeles International Airport,1087,29,464,417,352,265,330,36,42,91,12,2025-09-16,364,1600 - 1700,2025-09-24 00:00:00,131,63,1457,131,A273,Tom Bradley International Terminal,3035,13,1578,125
LAX,Los Angeles International Airport,751,0,173,22,20,313,68,30,26,42,5,2025-09-16,245,1700 - 1800,2025-09-24 00:00:00,101,66,507,101,A273,Tom Bradley International Terminal,1389,10,882,94
LAX,Los Angeles International Airport,549,0,188,57,57,278,87,34,22,36,6,2025-09-16,202,1800 - 1900,2025-09-24 00:00:00,111,67,553,111,A273,Tom Bradley International Terminal,1252,10,699,81
LAX,Los Angeles International Airport,98,0,197,52,63,15,0,27,21,14,2,2025-09-16,31,1900 - 2000,2025-09-24 00:00:00,65,45,124,65,A273,Tom Bradley International Terminal,439,21,315,59
LAX,Los Angeles International Airport,544,17,95,51,161,324,162,43,27,51,7,2025-09-16,138,2000 - 2100,2025-09-24 00:00:00,135,67,832,135,A273,Tom Bradley International Terminal,1405,9,573,118
LAX,Los Angeles International Airport,389,0,148,19,10,36,249,42,18,24,5,2025-09-16,96,2100 - 2200,2025-09-24 00:00:00,119,82,383,119,A273,Tom Bradley International Terminal,875,13,492,106
LAX,Los Angeles International Airport,558,0,358,46,19,235,121,33,19,40,8,2025-09-16,137,2200 - 2300,2025-09-24 00:00:00,105,62,555,105,A273,Tom Bradley International Terminal,1377,15,822,96
LAX,Los Angeles International Airport,155,0,68,8,64,0,0,21,17,7,2,2025-09-16,28,2300 - 0000,2025-09-24 00:00:00,58,36,120,58,A273,Tom Bradley International Terminal,302,12,182,51
LAX,Los Angeles International Airport,113,90,169,153,141,148,105,56,17,29,4,2025-09-17,22,0500 - 0600,2025-09-25 00:00:00,143,74,594,143,A273,Tom Bradley International Terminal,948,26,354,133
LAX,Los Angeles International Airport,140,3,111,23,13,180,84,50,25,17,3,2025-09-17,21,0600 - 0700,2025-09-25 00:00:00,121,73,316,121,A273,Tom Bradley International Terminal,571,23,255,121
LAX,Los Angeles International Airport,216,1,82,25,8,183,465,68,24,33,6,2025-09-17,89,0700 - 0800,2025-09-25 00:00:00,121,86,763,121,A273,Tom Bradley International Terminal,1013,12,250,100
LAX,Los Angeles International Airport,295,60,120,22,7,161,341,61,28,31,5,2025-09-17,79,0800 - 0900,2025-09-25 00:00:00,134,86,697,134,A273,Tom Bradley International Terminal,1037,11,340,120
LAX,Los Angeles International Airport,124,0,35,2,9,190,0,43,32,10,1,2025-09-17,28,0900 - 1000,2025-09-25 00:00:00,88,60,260,88,A273,Tom Bradley International Terminal,370,7,110,80
LAX,Los Angeles International Airport,262,0,132,76,182,276,0,40,34,27,4,2025-09-17,64,1000 - 1100,2025-09-25 00:00:00,89,50,711,89,A273,Tom Bradley International Terminal,955,13,244,84
LAX,Los Angeles International Airport,471,0,109,126,234,245,14,34,34,37,6,2025-09-17,65,1100 - 1200,2025-09-25 00:00:00,94,53,721,94,A273,Tom Bradley International Terminal,1236,9,515,74
LAX,Los Angeles International Airport,538,0,224,92,181,558,123,44,45,51,9,2025-09-17,168,1200 - 1300,2025-09-25 00:00:00,105,63,1129,105,A273,Tom Bradley International Terminal,1767,13,638,93
